username;community;account_type;in_degree;out_degree
908db79cce;98;grassroot;1;0
79d97f57ff;98;grassroot;1;0
ab035c8da7;1491;grassroot;0;2
58cc83f5b8;1491;grassroot;1;0
dbd4f799fc;1491;grassroot;1;0
208e6b7c1e;7;grassroot;0;2
77685435cc;89;grassroot;0;1
c147d89c40;12;grassroot;0;2
1a42e0738d;12;grassroot;1;0
df43dc495c;217;grassroot;0;1
05341b31ea;3;grassroot;0;2
3995583768;1492;grassroot;0;1
ff66a5826a;1492;grassroot;1;0
8b89e13e2e;51;grassroot;0;2
34333aff9a;51;grassroot;1;0
82959182fb;10;grassroot;0;1
017343f890;1493;grassroot;0;1
b3fd5e4a99;1493;grassroot;1;0
1b45c3299a;3;grassroot;0;1
5f274bb124;12;grassroot;0;3
ac7b7e24cd;12;grassroot;1;0
77a4e00a4d;1494;grassroot;0;1
a75cd17d18;1494;grassroot;1;0
18910c0087;10;grassroot;0;1
c0d8633b42;1146;grassroot;0;2
5550c75d6f;1146;grassroot;1;0
9d67a63a7a;7;grassroot;0;1
c51ed6f58e;1495;grassroot;0;1
a7b2bf3ca1;1495;grassroot;1;0
6eac412940;2;grassroot;0;1
5ab645bb87;9;grassroot;0;7
309374df18;9;grassroot;1;0
095aa2e09a;9;grassroot;1;0
5311dc1e36;9;grassroot;1;0
c735d47a5b;9;grassroot;1;0
8d26aa0529;7;grassroot;0;1
bcf4d9fdf4;7;grassroot;0;1
476c324ea4;1496;grassroot;0;2
363caceede;1496;grassroot;1;0
aa1418da15;1496;grassroot;1;0
f7136893b2;1497;grassroot;0;1
55dbead571;1497;grassroot;1;0
7a5b191019;3;grassroot;0;1
b7e0445e1b;1498;grassroot;0;2
9e9dec3736;1498;grassroot;1;0
535fc71c1f;1498;grassroot;1;0
960c056288;9;grassroot;0;1
90b309b9fe;86;grassroot;0;1
c65251dfa3;2;grassroot;0;12
cc7cb2bfd0;2;grassroot;1;0
7db866b28a;2;grassroot;1;0
1c6903bc76;2;grassroot;1;0
3b9ea89922;2;grassroot;1;0
eaa4239aa9;9;grassroot;0;1
d44fc0548c;7;grassroot;0;1
b3ceb8aba4;10;grassroot;0;3
1d8025a3d4;1499;grassroot;0;1
a2fa3f95d8;1499;grassroot;1;0
590fbb55f3;1500;grassroot;0;1
19d5c71a50;1500;grassroot;1;0
e0361010f0;6;grassroot;0;1
8f7360b051;1501;grassroot;0;1
5153ae7556;1501;grassroot;1;0
16b86c4f09;1502;grassroot;0;2
88c76cf946;1502;grassroot;1;0
4a478cc3ae;1502;grassroot;1;0
fb818b5d5e;241;grassroot;0;1
6ba96f271b;1503;grassroot;0;1
0910753924;1503;grassroot;1;0
ba0c8a2a73;10;grassroot;0;1
ef7d64e9cf;16;grassroot;0;1
7cc17c6484;1504;grassroot;0;1
a540dd51c1;1504;grassroot;1;0
13dc1b469c;224;grassroot;0;1
8bb72c4b7a;7;grassroot;0;1
59057f4b85;1;grassroot;0;1
7914a26813;1505;grassroot;0;1
c3ac22fbce;1505;grassroot;1;0
b0a8286769;69;grassroot;0;1
62422ebbd4;2;grassroot;0;1
63fc8dd832;5;grassroot;0;2
aa29a7177c;5;grassroot;1;0
2e8cbd31c8;1506;grassroot;0;1
c748cea197;1506;grassroot;1;0
5cd59265a4;7;grassroot;1;1
ebcaca1b31;69;grassroot;0;7
678c537b6c;58;grassroot;0;1
8b381c1a62;12;grassroot;0;2
19914023bf;12;grassroot;0;2
140a0e5964;2;grassroot;0;1
d239fe649a;1370;grassroot;0;1
f7b130dff7;16;grassroot;0;1
5763d47a4a;1507;grassroot;0;1
9a8f5d6f5b;1507;grassroot;1;0
e6badb1e27;4;grassroot;0;1
c6b5f9fcad;1508;grassroot;0;1
2b9298e59e;1508;grassroot;1;0
bfb6841749;2;grassroot;0;1
2abf61b118;49;grassroot;0;1
cd153e9196;49;grassroot;0;4
12cdf4ca61;6;grassroot;0;1
1fe6d40bca;6;grassroot;1;1
c9305a5518;1509;grassroot;0;1
3cb3161d66;1509;grassroot;1;0
a0ad2db1c2;210;grassroot;0;1
b5a67b00a3;13;grassroot;0;1
8f72012444;12;grassroot;0;1
a93a6b820c;1;grassroot;0;1
595a70840c;7;grassroot;0;3
f6bf1eb08f;7;grassroot;1;0
89892927ab;7;grassroot;1;0
e8d552c2e8;12;grassroot;0;1
8e91f3db44;42;grassroot;0;1
d635a162bc;1;grassroot;0;1
571906bfb7;1510;grassroot;0;1
d59fc0a842;1510;grassroot;1;0
8530da6741;3;grassroot;0;1
3465a2d659;3;grassroot;0;1
717571f023;7;grassroot;0;1
e6c10d8a5e;862;grassroot;0;1
1d80596c57;115;grassroot;0;2
11bb55f629;2;grassroot;0;8
2c8e05c387;3;grassroot;0;1
9e2ab2b14a;2;grassroot;0;1
5fdeec7d6d;9;grassroot;0;1
4281e2cb64;207;grassroot;0;1
077a3d9c9f;1511;grassroot;0;1
dcfb4a36c7;1511;grassroot;1;0
576604442b;1512;grassroot;0;1
dd109773b7;1512;grassroot;1;0
79a99bbc08;70;grassroot;0;1
2203a316c3;747;grassroot;0;1
0141d7eb56;7;grassroot;0;1
605df3bbf0;1513;grassroot;0;1
cb54ce75f5;1513;grassroot;1;0
8670d77337;49;grassroot;0;2
727cfa8244;49;grassroot;0;2
93214fe9c7;7;grassroot;0;1
a1536d8f30;661;grassroot;0;2
c7edafa338;661;grassroot;1;0
4520e8c634;86;grassroot;0;4
60df0d7f2f;1514;grassroot;0;1
0a4887c7c1;1514;grassroot;1;0
678d469a1b;1515;grassroot;0;1
489e280e8e;1515;grassroot;1;0
2fefd9ff30;13;grassroot;0;1
561eceaa14;2;grassroot;0;1
ccab2ffb6c;180;grassroot;0;1
6745bdc190;6;grassroot;0;1
a206c52281;137;grassroot;0;3
9aae67f23d;137;grassroot;1;0
e9a3b1faee;137;grassroot;1;0
e7952dacc2;2;grassroot;0;1
f030219bbe;9;grassroot;0;14
32c56d2758;9;grassroot;1;0
201d2fc38e;1516;grassroot;0;2
82df736e39;1516;grassroot;1;0
efcfa06b89;1516;grassroot;1;0
250dcfe5d7;574;grassroot;0;1
7e2975a367;4;grassroot;0;1
aeb8a4b0c9;127;grassroot;0;7
478b3e1cd5;42;grassroot;0;2
33657df027;9;grassroot;0;1
9150b445d4;13;grassroot;0;2
b2a7c1b6c9;892;grassroot;0;1
3e9d37a6bd;1240;grassroot;0;1
b6ce474443;2;grassroot;0;2
9f7cb063c5;2;grassroot;1;0
da02f36e72;35;grassroot;0;14
d159513d5e;1517;grassroot;0;1
27f6574e41;1517;grassroot;1;0
81741dd664;86;grassroot;0;1
d0e7aa8f1a;1518;grassroot;0;1
34914e5e0a;1518;grassroot;1;0
d32bd5ba2d;1519;grassroot;0;4
90abc63ee1;1519;grassroot;1;0
fb0a3e6189;1519;grassroot;1;0
5656d0ceb2;1519;grassroot;1;0
a7d2b4c4c9;1519;grassroot;1;0
b2f42a5dbb;7;grassroot;0;1
993c8b6701;1520;grassroot;0;1
186c6741df;1520;grassroot;1;0
b14c6fc18e;458;grassroot;0;1
af5d88af9d;352;grassroot;0;1
9e3a85390e;709;grassroot;0;2
b1f92d4d23;7;grassroot;0;1
478e1bd677;1521;grassroot;0;1
c08b249f36;1521;grassroot;1;0
3758db0faa;1522;grassroot;0;1
c3c92b0ea0;1522;grassroot;1;0
69b45436c0;51;grassroot;0;3
fa7cabe046;32;grassroot;0;1
dfdecbae1d;11;grassroot;0;1
2e61ea7ba7;323;grassroot;0;1
0a7f446a17;12;grassroot;0;1
f46c8f79de;58;grassroot;0;1
e11688238e;2;grassroot;0;1
b1a1f88e6d;3;grassroot;0;1
6463b86e40;123;grassroot;0;21
103a8826c5;123;grassroot;1;0
a1e6a60c98;123;grassroot;1;0
d90989b374;123;grassroot;1;0
af68769635;291;grassroot;0;3
34742294f9;291;grassroot;1;0
7fa694fe02;291;grassroot;1;0
e2cbe79f61;16;grassroot;0;1
c6f5182a8f;664;grassroot;0;1
9ee1824a30;10;grassroot;0;1
c823d3e9d6;11;grassroot;0;1
02bdee6397;4;grassroot;0;1
1d1a65d4f2;2;grassroot;0;1
074f0d733f;182;grassroot;0;1
a89f0c4365;2;grassroot;0;1
e05121c579;2;grassroot;0;3
0efa2445bb;1523;grassroot;0;2
72e0811983;1523;grassroot;1;0
6ff5efcd9d;1523;grassroot;1;0
3bc144eb7e;86;grassroot;0;13
f84aae7362;86;grassroot;1;0
f1376c21f8;86;grassroot;1;0
c31ca2ac9e;86;grassroot;1;0
24c6f30938;86;grassroot;0;2
8b0dff5a90;86;grassroot;1;0
54acd1b858;7;grassroot;0;2
d1b16bf46d;1524;grassroot;0;1
f6b496ab0a;1524;grassroot;1;0
03c5256b54;7;grassroot;0;2
0e04ddafc8;1525;grassroot;0;1
aa1dfab81a;1525;grassroot;1;0
703a04c409;7;grassroot;0;1
5381902c97;74;grassroot;0;2
4c090b5724;74;grassroot;1;0
0bd420ba5d;78;grassroot;0;1
06c254d163;12;grassroot;0;15
2ade270438;12;grassroot;1;0
5767638534;12;grassroot;1;0
3b019a50e6;12;grassroot;1;0
d377345716;12;grassroot;1;0
cee739edee;12;grassroot;1;0
73826938d3;12;grassroot;1;0
b0267b1cea;1526;grassroot;0;1
c1e8f32471;1526;grassroot;1;0
69fca09c49;9;grassroot;0;1
a0415709bb;1;grassroot;0;1
96998aba0e;123;grassroot;0;1
b4aa4ff9ae;123;grassroot;0;2
18bdeb72a7;123;grassroot;1;0
b88fe64231;1527;grassroot;0;1
9b0aca3380;1527;grassroot;1;0
d3fefc514e;9;grassroot;0;1
37f298cab7;12;grassroot;0;1
32cc6bb29a;7;grassroot;0;1
3b0104a8f6;3;grassroot;0;1
eb962b1880;1281;grassroot;0;1
4c208dea9c;10;grassroot;0;1
a6f3a5255a;1528;grassroot;0;2
ac53eaa244;1528;grassroot;1;0
a794ecffc6;1528;grassroot;1;0
0c70da40e1;1529;grassroot;0;1
61c25b3b72;1529;grassroot;1;0
9ba1cf91d5;991;grassroot;0;2
35a9010232;991;grassroot;1;0
389fa61c47;3;grassroot;0;1
6283bc292a;49;grassroot;0;3
23048d03c7;2;grassroot;0;2
7558f1b9f5;9;grassroot;0;1
3ef4fcbd90;13;grassroot;0;1
ce2d872df2;16;grassroot;0;1
821a96b7a1;16;grassroot;0;1
fc619eb9ce;1530;grassroot;0;2
4fd1b9cf3d;1530;grassroot;1;0
37a0ecb267;1530;grassroot;1;0
ac422da1f2;42;grassroot;0;2
e95b3b25f2;42;grassroot;1;0
84f266cbec;2;grassroot;0;1
ef917e0550;1;grassroot;0;1
0db940699a;24;grassroot;0;1
3e15a9bbff;244;grassroot;0;1
870bb40d39;1531;grassroot;0;2
1da019b88a;1531;grassroot;1;0
b8c5de911c;1531;grassroot;1;0
3181be2d23;7;grassroot;0;1
9d7d7f5724;2;grassroot;0;1
0948763793;5;grassroot;0;2
8fb3d3b967;104;grassroot;0;1
375a5b04b5;49;grassroot;0;1
ea5cd3f49d;14;grassroot;0;1
b5b578ce7f;9;grassroot;0;2
44a5538ee8;9;grassroot;1;0
12b3f7fda5;1532;grassroot;0;1
fa7079a1e5;1532;grassroot;1;0
e5f69db0a8;1533;grassroot;0;1
0823ceb792;1533;grassroot;1;0
c5b5f1bbdf;13;grassroot;0;1
0266e469e6;1534;grassroot;0;1
369b21b312;1534;grassroot;1;0
b3c604e490;32;grassroot;0;2
299d1782f3;32;grassroot;2;0
577e28d46a;1535;grassroot;0;1
7ab8d0aabf;1535;grassroot;1;0
3c89348a08;1536;grassroot;0;1
9b5e30f860;1536;grassroot;1;0
35141b885c;2;grassroot;0;2
b11e6b5f80;3;grassroot;0;2
b80d74de98;3;grassroot;1;0
ed861e8999;7;grassroot;0;1
3f28cbb024;1537;grassroot;0;1
684b67fe31;1537;grassroot;1;0
556dafa80b;7;grassroot;0;2
d91c2b6017;9;grassroot;0;3
a8f334dabd;9;grassroot;1;0
aca90a1dcb;3;grassroot;0;1
4913df7a15;3;grassroot;0;2
247d1b66b8;12;grassroot;0;1
a241cb8d14;1538;grassroot;0;1
cdda0097ff;1538;grassroot;1;0
9ff82c52de;2;grassroot;0;2
5dab2f7f2e;86;grassroot;0;2
8c132fffe5;9;grassroot;0;1
be2e220045;410;grassroot;0;6
5900d711eb;12;grassroot;0;1
d7fc91b8bf;6;grassroot;0;1
09af0d1ecf;2;grassroot;0;3
b1d5c1bd74;10;grassroot;0;1
9a9d30b651;5;grassroot;0;1
ee7b7b3a8b;1;grassroot;0;1
b702365a70;11;grassroot;0;14
9a1a35368f;11;grassroot;1;0
70117c619b;11;grassroot;1;0
c9c221acee;11;grassroot;1;0
f7bc90a78d;11;grassroot;1;0
71182b2a32;89;grassroot;0;1
22c1843d6b;2;grassroot;0;2
c2c4e3dca2;2;grassroot;1;0
95684a56b0;4;grassroot;0;1
ce40ff1cb9;4;media/news;0;1
e08fd3a652;4;media/news;0;1
f307f3d8d1;4;media/news;0;1
885887ce71;417;grassroot;0;1
1a9fc4bdb8;42;grassroot;0;2
8c1a95070c;42;grassroot;1;0
8f3c38a907;123;grassroot;0;1
9f9788b5c8;2;grassroot;0;3
57ce2a8d32;355;grassroot;0;1
8bbe69185c;1;grassroot;0;1
24700dfd3a;2;grassroot;0;1
e328496ee1;1539;grassroot;0;1
6425bdbe3c;1539;grassroot;1;0
c9ec22964b;6;grassroot;0;1
6d5c28030b;2;grassroot;0;2
236c83e618;3;grassroot;0;1
173314a395;1;grassroot;0;3
f124d89504;1;grassroot;1;0
d281ab0bf9;1;grassroot;1;0
dbd7a4c528;10;grassroot;0;2
c12603f905;10;grassroot;0;1
6d10f7f297;1540;grassroot;0;1
0170a5ea07;1540;grassroot;1;0
3aede408cd;1541;grassroot;0;1
d70172b013;1541;grassroot;1;0
68db6db1d1;9;grassroot;0;2
79a9a4b291;1542;grassroot;0;1
6c7431aae9;1542;grassroot;1;0
3edd36d1c2;1543;grassroot;0;1
f4c09dddca;1543;grassroot;1;0
e10d0be617;2;grassroot;0;1
20b6be57b9;10;grassroot;0;1
9716cc3911;86;grassroot;0;1
0ccc645793;1544;grassroot;0;1
2978d2b093;1544;grassroot;1;0
c4f8b4efcf;94;grassroot;0;1
ccc1f91623;355;grassroot;0;1
46bee1fd09;16;grassroot;0;1
282a2fee50;12;grassroot;0;1
f9f0b8cfa1;1545;grassroot;0;1
1924cfde03;1545;grassroot;1;0
aad0b6a10a;24;grassroot;0;1
3b6b4b79a3;10;grassroot;0;2
149204583d;10;grassroot;1;0
f2277cd173;42;grassroot;0;2
c27b26d9e2;1546;grassroot;0;1
2f43f77685;1546;grassroot;1;0
092ed039f9;58;grassroot;0;1
b3478b0fac;3;grassroot;0;2
90a5cfff6f;2;grassroot;0;1
b4cdbb2af3;49;grassroot;0;1
0e85851267;1547;grassroot;0;1
bae114bf8f;1547;grassroot;1;0
c4291ddb43;2;grassroot;0;4
1452d11c50;11;grassroot;0;1
a974fc3724;115;grassroot;0;2
212337ebfb;3;grassroot;0;1
5208d12412;86;grassroot;0;3
45bf83dac0;86;grassroot;1;0
dd82be2b7d;86;grassroot;1;0
87ba15aa6b;1308;grassroot;0;1
e4782b8768;7;grassroot;0;1
795e2ec6af;1;grassroot;0;3
a05908eafc;2;grassroot;0;1
0080f9f1ed;2;grassroot;0;1
cdb3c5bbe8;16;grassroot;0;1
e9f6545297;7;grassroot;0;1
993ab8fe6d;10;grassroot;0;5
5bb36665fd;16;grassroot;0;1
b69ace03ab;1548;grassroot;0;1
bf138fd370;1548;grassroot;1;0
31ebf3f3d3;2;grassroot;0;2
598102faad;2;grassroot;1;0
490c19783a;1;grassroot;0;1
f3c65f4dda;1549;grassroot;0;1
48765eb619;1549;grassroot;1;0
d0bd217e2e;58;grassroot;0;1
1d6d0ad11e;16;grassroot;0;1
05033e9a60;12;grassroot;0;2
d32b58ef19;24;grassroot;0;1
7a76c675bd;614;grassroot;0;1
5fd3dc7a5d;4;grassroot;0;1
e28e690742;1550;grassroot;0;1
da345a0250;1550;grassroot;1;0
c59d3cd12c;3;grassroot;0;1
06f7981ae5;16;grassroot;0;1
f1f682f6bb;1551;grassroot;0;1
02ab10f227;1551;grassroot;1;0
ddeff919b4;2;grassroot;0;1
2f8673f6d0;49;grassroot;0;1
2ad504335e;2;grassroot;0;2
928815ddd7;42;grassroot;0;1
0d28415335;1552;grassroot;0;1
cbc3c7576e;1552;grassroot;1;0
5e5588926f;58;grassroot;0;1
bdbe007277;1553;grassroot;1;1
5abf7d0e77;1553;grassroot;1;1
3aaabd3ef0;1554;grassroot;0;1
3761f3fc59;1554;grassroot;1;0
4c071b8ad7;7;grassroot;0;1
17afe02b03;2;grassroot;0;2
83ff447e73;2;grassroot;2;0
d12f838e78;7;grassroot;0;1
65e0496146;12;grassroot;0;1
d8b7917b59;12;grassroot;0;1
88130d7568;12;grassroot;0;2
30b5cefbb0;12;elite/political;1;0
d93509da5f;2;grassroot;0;6
b93b6da139;70;grassroot;0;2
9abd30b596;86;grassroot;0;4
5881c461af;86;grassroot;1;0
68e8301185;2;grassroot;0;3
1c4bb544a7;51;grassroot;0;1
ad6e4b83a8;5;grassroot;0;3
9d1f9e7a5f;2;grassroot;0;1
2e6b9ddf5d;1555;grassroot;0;2
f7a04a75c8;1555;grassroot;1;0
cdff4f8862;1555;grassroot;1;0
fc4cf22f91;1556;grassroot;0;1
17c14bb049;1556;grassroot;1;0
9988511046;4;grassroot;0;1
2dfc97c129;2;grassroot;0;2
28856fb432;51;grassroot;0;1
9181cb9a25;1220;grassroot;0;2
378e931057;1220;grassroot;1;0
dca53603a9;1557;grassroot;0;1
b1d3c240e5;1557;grassroot;1;0
502902ce47;1558;grassroot;0;1
7f8b4d1dc3;1558;grassroot;1;0
21de7e477d;13;grassroot;0;1
ff98bcaada;2;grassroot;0;1
1f1bd5c0aa;1559;grassroot;0;1
a572dc978d;1559;grassroot;1;0
21277fbf83;4;grassroot;0;2
c3d76c52a3;11;grassroot;0;3
a4b1d3e793;7;grassroot;0;1
1442870740;1560;grassroot;0;3
f41aca9131;1560;grassroot;1;0
ee59119701;1560;grassroot;1;0
7b08382ca5;1560;grassroot;1;0
2bbe53f86f;70;grassroot;0;1
0ec79dd2bb;54;grassroot;0;1
de2f8d57e7;1561;grassroot;0;1
827b1b4831;1561;grassroot;1;0
de674ad358;9;grassroot;0;1
fd36f00629;98;grassroot;0;1
1ee6afa47c;4;grassroot;0;1
5b696876bf;1562;grassroot;0;1
ea8ce7ad62;1562;grassroot;1;0
9af06a9af3;9;grassroot;0;1
7f8889c153;3;grassroot;0;1
c7f7edc916;84;grassroot;0;1
7351c5ef2d;85;grassroot;0;1
7eba02eaed;1563;grassroot;0;1
03d111255b;1563;grassroot;1;0
ce96e9c8ab;1564;grassroot;0;1
519dbbff77;1564;grassroot;1;0
1ca5392d6a;1565;grassroot;0;1
9383901c1e;1565;grassroot;1;0
02f4f492cb;7;grassroot;0;1
89978a9320;12;grassroot;0;3
0518e9e59d;89;grassroot;0;2
ca5d20896b;1566;grassroot;0;1
011a138c4b;1566;grassroot;1;0
bebe6e11ea;12;grassroot;0;5
e29a1ff5d7;12;grassroot;1;0
1952039978;24;grassroot;0;2
4762bc0add;3;grassroot;0;1
8d08ff50d8;131;grassroot;0;1
37a455bebf;2;grassroot;0;1
2a3fb0fdb3;70;grassroot;0;1
d98fcf09f1;8;grassroot;0;1
1d388f0a27;8;grassroot;0;1
287c16aa96;49;grassroot;0;1
2b5665a9b5;1567;grassroot;0;2
2db5f5a64f;1567;grassroot;1;0
d013ef3185;1567;grassroot;1;0
550180530c;857;grassroot;0;1
0100a9b125;1568;grassroot;0;1
4c3eb71a23;1568;grassroot;1;0
089e91e455;12;grassroot;0;1
a1104685b9;7;grassroot;0;1
9f1f326265;3;grassroot;0;1
4f9ad798f3;1569;grassroot;0;1
d6edc19081;1569;grassroot;1;0
04082e3d36;43;grassroot;0;1
db60d0e02c;12;grassroot;0;1
bb544468b0;49;grassroot;0;1
22c609621a;143;grassroot;0;1
b45cb6551f;13;grassroot;0;2
432803e92d;13;grassroot;1;0
38683dba00;7;grassroot;0;2
e551f27618;7;grassroot;0;1
a1f8bfe2ff;123;grassroot;0;2
8b2b205f1d;123;grassroot;1;0
1a87dd2765;2;grassroot;0;1
c048e094b7;3;grassroot;0;1
ff42c44777;1078;grassroot;0;1
87c8d9fe40;49;grassroot;0;3
711eb7dda0;7;grassroot;0;1
83aa53430c;1570;grassroot;0;1
f22e0edc6f;1570;grassroot;1;0
88781bf285;625;grassroot;0;1
f6074d16a7;1571;grassroot;0;2
6242c5aa49;1571;grassroot;1;0
7cf3d4b48d;1571;grassroot;1;0
fa71046cd5;369;grassroot;0;1
dd9b1d39f6;1092;grassroot;0;1
81d64770af;747;grassroot;0;1
ffcfecdd27;1572;grassroot;0;2
3a7ca4131a;1572;grassroot;1;0
7e8cc8430f;1572;grassroot;1;0
655aa3f96f;16;grassroot;0;1
fc3e22fae3;11;grassroot;0;1
baf4c23ca0;10;grassroot;0;1
a1fba94742;2;grassroot;0;65
3e402cad15;2;grassroot;1;0
042f63ca92;2;grassroot;1;0
05e0013c7f;2;grassroot;1;0
95fff5fce4;2;grassroot;1;0
31ef71b02a;2;grassroot;1;0
3a715b3827;2;elite/political;1;0
47ae98cc9a;2;grassroot;1;0
26fc1027ea;2;grassroot;1;0
3b57b9872b;2;grassroot;1;0
fea7dd18b7;1573;grassroot;0;1
28b83a2b27;1573;grassroot;1;0
ce270bc25c;11;grassroot;0;1
5d477d0f54;1574;grassroot;0;1
d0786d0761;1574;grassroot;1;0
388b33bd2c;12;grassroot;0;1
3ea671e71b;1240;grassroot;0;1
238e95adab;7;grassroot;0;1
df2aa2e18f;2;grassroot;0;2
44fd3757d1;1575;grassroot;0;1
6682a4cd4f;1575;grassroot;1;0
9049e26e83;2;grassroot;0;3
db955a3926;1576;grassroot;0;1
8f53517a11;1576;grassroot;1;0
2ffd0c8a5e;32;grassroot;0;1
d1e70499c7;1577;grassroot;0;2
da567e6544;1577;grassroot;1;0
c9eea8b523;1577;grassroot;1;0
486ab5d866;5;grassroot;0;2
a9821f99bf;6;grassroot;0;1
7ff5714384;1578;grassroot;0;1
bbe115f0cf;1578;grassroot;1;0
e644f791d7;58;grassroot;0;2
55ad24975e;2;grassroot;0;4
b10c9fe061;43;grassroot;0;1
a84d377d3c;1579;grassroot;0;2
faaa535e59;1579;grassroot;1;0
031adc805a;1579;grassroot;1;0
d074ab5e5f;1580;grassroot;0;1
232bcb7621;1580;grassroot;1;0
11df79f97c;10;grassroot;0;2
5011cc4198;10;grassroot;1;0
9a91690b0c;127;grassroot;0;11
d4cd655fd2;127;grassroot;1;0
ef1df73126;250;grassroot;0;1
433e858e80;24;grassroot;0;1
b179978a97;10;grassroot;0;1
e5a26c100d;6;grassroot;0;3
7623136270;6;grassroot;1;0
aa5c34e050;6;grassroot;1;0
64e31c61e2;11;grassroot;0;1
ba7763ae41;2;grassroot;0;2
9b773c9bf9;10;grassroot;0;1
80c2087eb0;12;grassroot;0;1
da80262fe7;174;grassroot;0;1
9220fac991;1581;grassroot;0;1
eaf23edc54;1581;grassroot;1;0
5354615aa8;10;grassroot;0;2
9422e64fa8;10;grassroot;1;0
e085d9f3bb;291;grassroot;0;2
f0f77dc0f0;291;grassroot;1;0
a256a3284d;1582;grassroot;0;1
735028cf50;1582;grassroot;1;0
6437c8ee9b;86;grassroot;0;1
b28aac09ff;292;grassroot;0;1
4b755e3671;58;grassroot;0;4
ad31cf3e3f;58;grassroot;2;0
3059a0b911;58;media/news;2;0
177afae6b6;1583;grassroot;0;1
28b7a68d6b;1583;grassroot;1;0
1ca9fc09ea;2;grassroot;0;1
08203cb830;537;grassroot;0;1
a9e1ae52b8;247;grassroot;0;1
1da81f9aed;1584;grassroot;0;1
f7a7c32688;1584;grassroot;1;0
17edf03bc0;2;grassroot;0;19
d433884506;2;grassroot;1;0
c24a611a8e;70;grassroot;0;1
306a1bca02;1;grassroot;0;1
38f3104db7;387;grassroot;0;2
bf3944bf10;387;grassroot;1;0
50ffc06882;86;elite/political;0;5
ea10045acd;210;grassroot;0;1
738585c233;11;grassroot;0;1
32af1bae8e;2;grassroot;0;4
e72857e72a;11;grassroot;0;1
d89bd3a7f4;12;grassroot;0;1
92c594eaf8;1585;grassroot;0;1
c7b8326320;1585;grassroot;1;0
1cd5a76df2;210;grassroot;0;1
6cecae8008;9;grassroot;0;1
6de148fd24;58;grassroot;0;2
92719a0fa3;1586;grassroot;0;1
bafb8f1a77;1586;grassroot;1;0
2e98251f27;241;grassroot;0;2
db6bf19a0d;1587;grassroot;0;1
e2aeecffc3;1587;grassroot;1;0
de137a1e79;3;grassroot;0;1
adb18a188f;49;grassroot;0;1
0ad1923449;107;grassroot;0;1
0acb4feed5;1588;grassroot;0;1
867ab40238;1588;grassroot;1;0
fe2f4f41ef;2;grassroot;0;1
5faee5480f;140;grassroot;0;1
22d59c9831;1;grassroot;0;2
002885e4b7;7;grassroot;0;1
dfd487bed3;2;grassroot;0;1
00d8d3515f;74;grassroot;0;1
3c4d9df51c;1589;grassroot;0;1
02ee3ffb80;1589;grassroot;1;0
63659c5f25;6;grassroot;0;1
88fe34e738;7;grassroot;0;2
9964053850;1590;grassroot;0;1
e5a17e3bd0;1590;grassroot;1;0
85bd3d8630;49;grassroot;0;1
8b724c4959;1591;grassroot;0;1
6968c7444e;1591;grassroot;1;0
9c77e45264;2;grassroot;0;1
f83f4c89e9;2;grassroot;0;1
1881b598cb;123;grassroot;0;1
a4b02da845;9;grassroot;0;1
932475ebd8;11;grassroot;0;1
c7227a18a4;1592;grassroot;0;2
e3c17b4725;1592;grassroot;1;0
fe5a03c114;1592;grassroot;1;0
011c0dfbeb;1593;grassroot;0;1
5c38ef6b78;1593;grassroot;1;0
8323bfa0aa;32;grassroot;0;1
5d68aca15d;10;grassroot;0;1
803137c3bf;1;grassroot;0;2
317e7bcc3a;74;grassroot;0;1
5c61e89952;14;grassroot;0;3
bb32694c2a;11;grassroot;0;2
9d5439f690;35;grassroot;0;1
8792da8217;12;grassroot;0;2
90f2272467;14;grassroot;0;1
3c9f4ae238;2;grassroot;0;2
21c53fe4b9;112;grassroot;0;2
90077c1479;112;grassroot;1;0
317634cc5f;833;grassroot;0;1
2258de8b88;1594;grassroot;0;1
e1b0cd8c9a;1594;grassroot;1;0
6f2031645b;13;grassroot;0;1
f861cebfbf;1;grassroot;0;1
0ac8aa89e1;10;grassroot;0;1
77246ac589;86;grassroot;0;1
4cb31a34bc;10;grassroot;0;1
e1130df780;2;grassroot;0;2
946e2f9f78;2;grassroot;1;0
72b3cb2cc3;69;grassroot;0;1
a4df7acafb;1595;grassroot;0;1
b5513047c3;1595;grassroot;1;0
78cac8c773;8;grassroot;0;1
f49390f848;11;grassroot;0;1
907312b4b1;2;grassroot;0;1
139ef7a5f1;13;grassroot;0;1
dbcd2e66bf;12;grassroot;0;1
d1848e07d5;43;grassroot;0;2
0a1aa85859;89;grassroot;0;1
b91bd4b197;134;grassroot;0;4
67b48e323f;2;grassroot;0;1
2964b9abc9;1596;grassroot;0;1
a06b4b1d7e;1596;grassroot;1;0
035f08cb6b;4;media/news;0;1
264f1572de;10;grassroot;0;1
74efbec221;6;grassroot;0;1
a182e19c37;49;grassroot;0;1
1583f7bb08;2;grassroot;0;2
072b600b81;1597;grassroot;0;1
b1d1b13d76;1597;grassroot;1;0
1f87b084ff;829;grassroot;0;1
9ab4bc42e6;12;grassroot;0;1
86495a91bf;86;grassroot;0;2
a7f8e6dbc4;58;grassroot;0;1
f375050547;56;grassroot;0;1
319a15ada8;6;grassroot;0;2
972bb0f8c1;6;grassroot;1;0
38df9a1e91;2;grassroot;0;1
1ea096cea6;51;grassroot;0;1
